k,21,i,201405201049,                                            
0,0.1,3,15,18
26.3485870361,3.5027859211,3.3903620243,3.6450610161,168.0239849
19.5913197994,90.1627018452,,,                                  
1,zima,test,0,9.2159428596
2,alej,test,0,5.5282859802
3,drog,test,0,4.8470909595
4,kuch_skor_1366,fenek,0,4.3795828819
5,laka_pila_1366,lewarek,0,4.5234670639
6,ogro_pozio_1366,piła,0,8.5533950329
7,stra_sarn_1366,komar,0,3.526665926
8,dom_los_1366,sokół,0,5.5680439472
9,cast_ogor_1366,ogórek,1,7.1423990726
10,las_papr_1366,śliwka,0,5.7805869579
11,pust_grus_1366,marchew,0,10.1037349701
12,sad_labe_1366,łabędź,1,5.7084271908
13,morz_nied_1366,mewa,0,3.7200789452
14,jezi_srub_1366,miotła,0,4.9801399708
15,wars_wrob_1366,tygrys,0,7.0802059174
16,pole_komb_1366,lewarek,0,4.0824959278
17,gara_sala_1366,burak,0,6.7534170151
18,gory_drab_1366,drabina,1,8.2600610256
