K,21,300420141527
0.05,3
31.441379070281982,2.0690298080444336,7.085996866226196,4.363465070724487,158.36720609664917
42.19833588600159,50.67949056625366
1,drog,test,0,32.3125
2,alej,test,0,6.508709907531738
3,zima,test,0,3.3771259784698486
4,jezi_srub_1366,łopata,0,1.549543857574463
5,morz_nied_1366,niedźwiedź,1,2.2230868339538574
6,sad_labe_1366,łabędź,1,1.688694953918457
7,kuch_skor_1366,rekin,0,3.2010269165039062
8,stra_sarn_1366,zając,0,3.5062649250030518
9,pole_komb_1366,śrubokręt,0,3.623344898223877
10,gory_drab_1366,łopata,0,3.3850040435791016
11,laka_pila_1366,lewarek,0,3.67268705368042
12,pust_grus_1366,gruszka,1,4.269047021865845
13,ogro_pozio_1366,piła,0,6.964670896530151
14,cast_ogor_1366,ogórek,1,4.434683084487915
15,gara_sala_1366,ogórek,0,3.859951972961426
16,las_papr_1366,ogórek,0,2.8703019618988037
17,dom_los_1366,łoś,1,2.528639078140259
18,wars_wrob_1366,koń,0,2.902543067932129
