m,21,n,50520141809,
1,0.1,3,,
13.0753850937,4.9487769604,15.0386528969,1.3550679684,142.8141520023
82.2859501839,4.6836810112,,,
1,alej,test,0,80.2651031017
2,drog,test,0,1.1318180561
3,zima,test,0,0.889029026
4,laka_pila_1366,piła,1,1.9263880253
5,pust_grus_1366,winogrona,0,0.3190529346
6,gory_drab_1366,drabina,1,0.2383611202
7,kuch_skor_1366,fenek,0,0.3323328495
8,sad_labe_1366,sarna,0,0.1864759922
9,pole_komb_1366,kombinerki,1,0.1869659424
10,las_papr_1366,kapusta,0,0.159332037
11,dom_los_1366,łoś,1,0.0826630592
12,cast_ogor_1366,maliny,0,0.1703548431
13,ogro_pozio_1366,kilof,0,0.1840291023
14,gara_sala_1366,ogórek,0,0.2586290836
15,wars_wrob_1366,wróbel,1,0.2349121571
16,morz_nied_1366,koza,0,0.1922850609
17,jezi_srub_1366,śrubokręt,1,0.1333558559
18,stra_sarn_1366,komar,0,0.0785429478
