k,17,n,30520141629,
1,0.1,3,,
25.4448471069,4.1831629276,3.7289450169,2.888502121,108.2517340183
25.0301480293,25.6434969902,,,
1,zima,test,0,11.3470699787
2,drog,test,0,12.2083420753
3,alej,test,0,1.4747359753
4,kuch_skor_1366,skorpion,1,3.7914741039
5,cast_ogor_1366,burak,0,2.8270699978
6,wars_wrob_1366,szczur,0,2.8177669048
7,jezi_srub_1366,sierp,0,3.4718821049
8,gory_drab_1366,drabina,1,2.2709150314
9,ogro_pozio_1366,koparka,0,3.1275479794
10,pust_grus_1366,gruszka,1,1.5381150246
11,dom_los_1366,żubr,0,1.7850010395
12,laka_pila_1366,wkrętarka,0,1.0275621414
13,morz_nied_1366,żmija,0,0.276804924
14,las_papr_1366,papryka,1,0.7172808647
15,pole_komb_1366,szlifierka,0,0.9457550049
16,sad_labe_1366,lis,0,0.4452989101
17,gara_sala_1366,ogórek,0,0.4996669292
18,stra_sarn_1366,sarna,1,0.1013560295
