k,20,c,201405191507,
1,0.1,3,15,18
21.5697689056,2.6731109619,5.5735862255,2.3863649368,100.5240437984
14.2981257439,32.5775258541,,,
1,zima,test,0,6.7901358604
2,alej,test,0,4.5180158615
3,drog,test,0,2.9899740219
4,pust_grus_1366,sałata,0,2.6701521873
5,jezi_srub_1366,lupa,0,3.1618988514
6,gory_drab_1366,drabina,1,2.6227271557
7,cast_ogor_1366,pietruszka,0,1.7569022179
8,kuch_skor_1366,pająk,0,2.9688770771
9,sad_labe_1366,łabędź,1,1.8590228558
10,las_papr_1366,papryka,1,2.8826150894
11,stra_sarn_1366,wiewiórka,0,2.1403839588
12,laka_pila_1366,klucz,0,2.6476700306
13,dom_los_1366,łoś,1,2.2170410156
14,pole_komb_1366,lewarek,0,1.3631520271
15,gara_sala_1366,sałata,1,1.6490139961
16,morz_nied_1366,niedźwiedź,1,1.9388902187
17,wars_wrob_1366,tygrys,0,1.6157522202
18,ogro_pozio_1366,koparka,0,1.0834269524
