k,21,c,201405191457,
1,0.1,3,15,18
2.1834540367,1.4187171459,3.2761189938,2.3737978935,61.2498860359
2.1522269249,28.4079089165,,,
1,alej,test,0,0.9297890663
2,zima,test,0,0.6360359192
3,drog,test,0,0.5864019394
4,sad_labe_1366,lis,0,1.2114429474
5,laka_pila_1366,wkrętarka,0,1.3541231155
6,jezi_srub_1366,śrubokręt,1,1.2349720001
7,cast_ogor_1366,pietruszka,0,0.8904411793
8,wars_wrob_1366,koń,0,0.969894886
9,dom_los_1366,łoś,1,4.1421918869
10,kuch_skor_1366,skorpion,1,1.8495259285
11,gory_drab_1366,drabina,1,3.0622580051
12,stra_sarn_1366,sarna,1,1.9074590206
13,pust_grus_1366,gruszka,1,4.1808760166
14,ogro_pozio_1366,poziomica,1,2.448112011
15,pole_komb_1366,lewarek,0,2.1643199921
16,las_papr_1366,cytryna,0,1.669219017
17,morz_nied_1366,koza,0,0.7962880135
18,gara_sala_1366,burak,0,0.5267848969
