k,21,c,201405191506,
1,0.1,3,15,18
20.2507140636,3.5580720901,3.9389958382,2.0744919777,92.8367390633
4.4875826836,37.1472203732,,,
1,zima,test,0,1.3704898357
2,drog,test,0,1.6937029362
3,alej,test,0,1.4233899117
4,wars_wrob_1366,mysz,0,1.3631010056
5,sad_labe_1366,sarna,0,3.6511259079
6,morz_nied_1366,mewa,0,2.524627924
7,pust_grus_1366,winogrona,0,2.3204400539
8,ogro_pozio_1366,koparka,0,2.5265009403
9,pole_komb_1366,piła,0,2.3001680374
10,jezi_srub_1366,lupa,0,2.7164130211
11,kuch_skor_1366,pająk,0,2.2827517986
12,gara_sala_1366,agrest,0,2.138466835
13,cast_ogor_1366,burak,0,2.1089098454
14,laka_pila_1366,klucz,0,2.507776022
15,dom_los_1366,owca,0,3.1340169907
16,gory_drab_1366,łopata,0,1.9835510254
17,las_papr_1366,śliwka,0,2.6917250156
18,stra_sarn_1366,borsuk,0,2.8976459503
