m,21,n,40520141722,
1,0.1,3,,
14.7743389606,3.8403401375,3.7982828617,2.4174108505,81.0874221325
5.4281468391,29.5276882648,,,
1,alej,test,0,2.0460350513
2,zima,test,0,1.3349227905
3,drog,test,0,2.0471889973
4,las_papr_1366,ogórek,0,0.0651111603
5,pole_komb_1366,lewarek,0,0.7760779858
6,gara_sala_1366,agrest,0,2.9124281406
7,ogro_pozio_1366,piła,0,1.9761621952
8,dom_los_1366,sokół,0,3.1600010395
9,kuch_skor_1366,pająk,0,2.7140681744
10,morz_nied_1366,niedźwiedź,1,1.8323278427
11,gory_drab_1366,łopata,0,2.4849658012
12,cast_ogor_1366,burak,0,2.4637429714
13,wars_wrob_1366,koń,0,1.8538529873
14,jezi_srub_1366,łopata,0,2.7738661766
15,stra_sarn_1366,zając,0,1.3933610916
16,pust_grus_1366,gruszka,1,1.7032399178
17,laka_pila_1366,klucz,0,1.7300698757
18,sad_labe_1366,kaczka,0,1.6884129047
