m,21,p,40520141720,
1,0.1,3,,
27.0051009655,10.6406769753,5.3709709644,2.6910998821,129.7777309418
8.6479542255,53.8524112701,,,
1,zima,test,0,3.3718299866
2,alej,test,0,3.2126150131
3,drog,test,0,2.0635092258
4,gory_drab_1366,łopata,0,2.9109930992
5,sad_labe_1366,łabędź,1,2.3510110378
6,gara_sala_1366,agrest,0,3.3211519718
7,pust_grus_1366,pomidor,0,2.2163510323
8,ogro_pozio_1366,piła,0,0.9423680305
9,kuch_skor_1366,tygrys,0,2.8250558376
10,morz_nied_1366,niedźwiedź,1,1.9749648571
11,las_papr_1366,śliwka,0,2.9505078793
12,cast_ogor_1366,maliny,0,4.6411008835
13,laka_pila_1366,lewarek,0,4.006207943
14,stra_sarn_1366,komar,0,8.5003838539
15,wars_wrob_1366,szczur,0,1.5251100063
16,jezi_srub_1366,śrubokręt,1,3.72347188
17,dom_los_1366,sokół,0,4.9934370518
18,pole_komb_1366,szlifierka,0,6.9702959061
